SETTLEMENTDATE,REGIONID,TOTAL_SENT_OUT_ENERGY,TOTAL_EMISSIONS,CO2E_INTENSITY_INDEX
2016-01-13,TAS1,27885.65227,1071.865864,0.0384
2016-01-13,VIC1,172792.1546,175742.8167,1.0171
2016-01-14,NEM,563763.8894,475938.9447,0.8442
2016-01-14,NSW1,199843.5829,161109.8535,0.8062
2016-01-14,QLD1,167266.3125,144505.0169,0.8639
2016-01-14,SA1,33932.57321,11605.6321,0.342
2016-01-14,TAS1,27296.95275,1224.102554,0.0448
2016-01-14,VIC1,135424.4681,157494.3397,1.163
2016-01-15,NEM,510099.8198,446253.2102,0.8748
2016-01-15,NSW1,159522.0673,139988.5578,0.8775
2016-01-15,QLD1,163019.6709,141108.0448,0.8656
2016-01-15,SA1,35402.70358,12550.08345,0.3545
2016-01-15,TAS1,26641.3113,286.2923539,0.0107
2016-01-15,VIC1,125514.0667,152320.2317,1.2136
2016-01-16,NEM,459073.6561,420544.6377,0.9161
2016-01-16,NSW1,131445.3318,117750.6118,0.8958
2016-01-16,QLD1,149032.6067,132655.8459,0.8901
2016-01-16,SA1,32412.12392,17135.36246,0.5287
2016-01-16,TAS1,26867.69726,1.79270519,0.0001
2016-01-16,VIC1,119315.8965,153001.0249,1.2823
2016-01-17,NEM,467176.4866,438387.9701,0.9384
2016-01-17,NSW1,131130.888,119295.0404,0.9097
2016-01-17,QLD1,150969.2141,133320.2529,0.8831
2016-01-17,SA1,28691.05559,19984.82145,0.6966
2016-01-17,TAS1,26686.77198,1.79162317,0.0001
2016-01-17,VIC1,129698.5569,165786.0637,1.2782
2016-01-18,NEM,548491.1927,496142.5805,0.9046
2016-01-18,NSW1,168430.0787,155202.7103,0.9215
2016-01-18,QLD1,157558.2946,137806.2669,0.8746
2016-01-18,SA1,35404.92262,23561.50347,0.6655
2016-01-18,TAS1,27715.15604,931.0716041,0.0336
2016-01-18,VIC1,159382.7408,178641.0283,1.1208
2016-01-19,NEM,574585.1166,519976.1676,0.905
2016-01-19,NSW1,194309.6974,174870.5271,0.9
2016-01-19,QLD1,157302.5673,137420.3551,0.8736
2016-01-19,SA1,39162.46746,24978.77932,0.6378
2016-01-19,TAS1,27745.33071,2182.893171,0.0787
2016-01-19,VIC1,156065.0537,180523.6129,1.1567
2016-01-20,NEM,595175.5796,521107.9494,0.8756
2016-01-20,NSW1,207528.592,174309.9447,0.8399
2016-01-20,QLD1,162320.3224,141982.987,0.8747
2016-01-20,SA1,37476.51786,22381.39173,0.5972
2016-01-20,TAS1,29827.79199,3562.008726,0.1194
2016-01-20,VIC1,158022.3553,178871.6173,1.1319
2016-01-21,NEM,598533.4996,538842.4663,0.9003
2016-01-21,NSW1,208538.6913,178302.278,0.855
2016-01-21,QLD1,170878.7998,148210.8387,0.8673
2016-01-21,SA1,34230.94608,25271.21427,0.7383
2016-01-21,TAS1,29772.75451,4278.911213,0.1437
2016-01-21,VIC1,155112.308,182779.2241,1.1784
2016-01-22,NEM,564865.0587,517512.4008,0.9162
2016-01-22,NSW1,192065.805,172115.0297,0.8961
2016-01-22,QLD1,166756.6526,144767.2394,0.8681
2016-01-22,SA1,27848.32525,19303.85478,0.6932
2016-01-22,TAS1,29995.06659,4147.439545,0.1383
2016-01-22,VIC1,148199.2092,177178.8373,1.1955
2016-01-23,NEM,500149.6634,473389.4948,0.9465
2016-01-23,NSW1,164566.3357,149385.9659,0.9078
2016-01-23,QLD1,153296.4738,135315.7832,0.8827
2016-01-23,SA1,24138.30894,17441.11196,0.7225
2016-01-23,TAS1,28905.65046,4195.385569,0.1451
2016-01-23,VIC1,129242.8945,167051.2482,1.2925
2016-01-24,NEM,474076.566,448257.678,0.9455
2016-01-24,NSW1,142785.8531,130923.1464,0.9169
2016-01-24,QLD1,150511.4616,133325.9564,0.8858
2016-01-24,SA1,25957.58976,17028.30151,0.656
2016-01-24,TAS1,28899.04351,4153.855634,0.1437
2016-01-24,VIC1,125922.6181,162826.418,1.2931
2016-01-25,NEM,520627.9471,474882.4162,0.9121
2016-01-25,NSW1,166410.6944,149469.4547,0.8982
2016-01-25,QLD1,159082.5751,138079.2947,0.868
2016-01-25,SA1,29984.89801,16852.63465,0.562
2016-01-25,TAS1,29895.75963,4227.270036,0.1414
2016-01-25,VIC1,135254.0199,166253.7621,1.2292
2016-01-26,NEM,487264.3656,447884.2702,0.9192
2016-01-26,NSW1,151583.6784,137561.8607,0.9075
2016-01-26,QLD1,147767.916,129389.8841,0.8756
2016-01-26,SA1,29949.14893,17286.0441,0.5772
2016-01-26,TAS1,29266.59629,4254.716318,0.1454
2016-01-26,VIC1,128697.026,159391.7651,1.2385
2016-01-27,NEM,539851.2376,492018.9975,0.9114
2016-01-27,NSW1,171996.6215,158165.6627,0.9196
2016-01-27,QLD1,158472.2083,137887.8443,0.8701
2016-01-27,SA1,30110.88322,18446.69543,0.6126
2016-01-27,TAS1,29443.60919,4226.263923,0.1435
2016-01-27,VIC1,149827.9154,173292.5312,1.1566
2016-01-28,NEM,550613.7994,500734.0533,0.9094
2016-01-28,NSW1,181388.5764,167507.5666,0.9235
2016-01-28,QLD1,159434.9469,139071.9143,0.8723
2016-01-28,SA1,35245.78059,16397.92964,0.4652
2016-01-28,TAS1,28873.71934,4123.970714,0.1428
2016-01-28,VIC1,145670.7761,173632.6721,1.192
2016-01-29,NEM,549607.2782,499059.9314,0.908
2016-01-29,NSW1,181313.6731,168056.6688,0.9269
2016-01-29,QLD1,170900.8343,148255.0837,0.8675
2016-01-29,SA1,36501.148,16087.17928,0.4407
2016-01-29,TAS1,28811.75715,4057.815682,0.1408
2016-01-29,VIC1,132079.8657,162603.184,1.2311
2016-01-30,NEM,491791.073,461578.3543,0.9386
2016-01-30,NSW1,157327.0858,145318.3037,0.9237
2016-01-30,QLD1,156112.535,136097.3164,0.8718
2016-01-30,SA1,31442.33999,16608.49284,0.5282
2016-01-30,TAS1,27434.76246,4161.992071,0.1517
2016-01-30,VIC1,119474.3498,159392.2493,1.3341
2016-01-31,NEM,481694.0308,448281.283,0.9306
2016-01-31,NSW1,153892.7772,140581.9577,0.9135
2016-01-31,QLD1,153874.915,134364.0194,0.8732
2016-01-31,SA1,27849.88835,16328.33881,0.5863
2016-01-31,TAS1,28011.73062,3978.74462,0.142
2016-01-31,VIC1,118064.7198,153028.2224,1.2961
2016-01-02,NEM,545243.854,502247.9608,0.9211
2016-01-02,NSW1,179308.6067,166256.2766,0.9272
2016-01-02,QLD1,174781.3426,151350.8259,0.8659
2016-01-02,SA1,27623.81842,18965.28992,0.6866
2016-01-02,TAS1,28980.97113,3805.020267,0.1313
2016-01-02,VIC1,134549.1151,161870.5482,1.2031
2016-02-02,NEM,564146.9663,502454.0557,0.8906
2016-02-02,NSW1,180465.7616,164340.864,0.9106
2016-02-02,QLD1,180660.8578,155897.8342,0.8629
2016-02-02,SA1,40903.93014,16952.73989,0.4145
2016-02-02,TAS1,29227.70628,3770.267219,0.129
2016-02-02,VIC1,132888.7104,161492.3504,1.2152
2016-03-02,NEM,555890.473,494549.4577,0.8897
2016-03-02,NSW1,183052.2451,166329.5547,0.9086
2016-03-02,QLD1,172307.0796,148866.4262,0.864
2016-03-02,SA1,36412.4983,15754.75349,0.4327
2016-03-02,TAS1,29176.07412,3755.887821,0.1287
2016-03-02,VIC1,134942.5759,159842.8355,1.1845
2016-04-02,NEM,527654.6476,477806.8431,0.9055
2016-04-02,NSW1,166303.8303,152230.1437,0.9154
2016-04-02,QLD1,160972.7229,140249.2897,0.8713
2016-04-02,SA1,37844.09704,15676.90871,0.4142
2016-04-02,TAS1,29143.82824,3923.76313,0.1346
2016-04-02,VIC1,133390.1691,165726.7379,1.2424
2016-05-02,NEM,517671.8374,476666.113,0.9208
2016-05-02,NSW1,169102.1515,153106.0265,0.9054
2016-05-02,QLD1,151577.0559,132884.2209,0.8767
2016-05-02,SA1,33249.96292,16338.67171,0.4914
2016-05-02,TAS1,29185.93295,4117.512037,0.1411
2016-05-02,VIC1,134556.7342,170219.6818,1.265
2016-06-02,NEM,485963.9286,460392.3341,0.9474
2016-06-02,NSW1,158546.6267,147764.9148,0.932
2016-06-02,QLD1,138157.8273,121926.6912,0.8825
2016-06-02,SA1,26206.20914,16475.14012,0.6287
2016-06-02,TAS1,28177.80329,4072.631016,0.1445
2016-06-02,VIC1,134875.4622,170152.9569,1.2616
2016-07-02,NEM,483367.4858,462162.0213,0.9561
2016-07-02,NSW1,161071.8757,152013.1141,0.9438
2016-07-02,QLD1,138391.3953,123504.9856,0.8924
2016-07-02,SA1,25193.06947,16263.366,0.6455
2016-07-02,TAS1,27880.47943,3986.371027,0.143
2016-07-02,VIC1,130830.666,166394.1846,1.2718
2016-08-02,NEM,535467.7724,492849.7025,0.9204
2016-08-02,NSW1,182848.9907,169142.2056,0.925
2016-08-02,QLD1,152425.68,133923.6552,0.8786
2016-08-02,SA1,28962.05246,16940.36703,0.5849
2016-08-02,TAS1,28924.41745,4055.035487,0.1402
2016-08-02,VIC1,142306.6318,168788.4392,1.1861
2016-09-02,NEM,540070.5691,496536.1481,0.9194
2016-09-02,NSW1,186328.2315,169836.9214,0.9115
2016-09-02,QLD1,152119.0371,134145.8806,0.8818
2016-09-02,SA1,32764.82325,19627.27969,0.599
2016-09-02,TAS1,28595.95254,4064.498774,0.1421
2016-09-02,VIC1,140262.5247,168861.5676,1.2039
2016-10-02,NEM,545351.8276,502776.951,0.9219
2016-10-02,NSW1,191768.9152,175308.1332,0.9142
2016-10-02,QLD1,155416.9118,135760.4882,0.8735
2016-10-02,SA1,29279.97696,19086.38341,0.6519
2016-10-02,TAS1,28125.2418,4005.200419,0.1424
2016-10-02,VIC1,140760.7819,168616.7459,1.1979
2016-11-02,NEM,546186.0805,498551.6029,0.9128
2016-11-02,NSW1,183429.6551,168207.1629,0.917
2016-11-02,QLD1,159011.7139,138493.9601,0.871
2016-11-02,SA1,32415.67828,17952.32392,0.5538
2016-11-02,TAS1,28426.46633,4055.102744,0.1427
2016-11-02,VIC1,142902.5669,169843.0532,1.1885
2016-12-02,NEM,553949.8827,507939.4535,0.9169
2016-12-02,NSW1,187514.4074,173557.5513,0.9256
2016-12-02,QLD1,164541.2313,142269.1561,0.8646
2016-12-02,SA1,27863.04238,20328.10637,0.7296
2016-12-02,TAS1,28658.80982,4077.58294,0.1423
2016-12-02,VIC1,145372.3919,167707.0567,1.1536
2016-02-13,NEM,510615.7057,477251.2119,0.9347
2016-02-13,NSW1,171116.2679,157461.316,0.9202
2016-02-13,QLD1,154504.844,135112.8888,0.8745
2016-02-13,SA1,25502.89053,16798.94268,0.6587
2016-02-13,TAS1,28112.08538,4037.356776,0.1436
2016-02-13,VIC1,131379.6179,163840.7076,1.2471
2016-02-14,NEM,495607.3081,458122.7553,0.9244
2016-02-14,NSW1,170851.7742,152151.2514,0.8905
2016-02-14,QLD1,148357.922,129207.11,0.8709
2016-02-14,SA1,22986.65694,14815.32899,0.6445
2016-02-14,TAS1,28205.16902,4159.075887,0.1475
2016-02-14,VIC1,125205.7859,157789.989,1.2602
2016-02-15,NEM,556593.3656,500231.2077,0.8987
2016-02-15,NSW1,198318.8816,173952.2562,0.8771
2016-02-15,QLD1,165193.6564,143543.4343,0.8689
2016-02-15,SA1,26465.32494,15777.09331,0.5961
2016-02-15,TAS1,29491.33758,4085.541921,0.1385
2016-02-15,VIC1,137124.1651,162872.8819,1.1878
2016-02-16,NEM,543812.8797,490518.0239,0.902
2016-02-16,NSW1,180686.0405,165754.6307,0.9174
2016-02-16,QLD1,169676.9986,147229.8385,0.8677
2016-02-16,SA1,28709.42554,16058.04006,0.5593
2016-02-16,TAS1,29344.36411,4159.240348,0.1417
2016-02-16,VIC1,135396.0509,157316.2743,1.1619
2016-02-17,NEM,536131.2104,484091.7952,0.9029
2016-02-17,NSW1,183144.8572,169127.1221,0.9235
2016-02-17,QLD1,167784.6381,144640.2927,0.8621
2016-02-17,SA1,27739.19167,15673.44872,0.565
2016-02-17,TAS1,28534.9195,3918.423034,0.1373
2016-02-17,VIC1,128927.6039,150732.5087,1.1691
2016-02-18,NEM,549856.9187,504283.6739,0.9171
2016-02-18,NSW1,192236.4656,179225.5186,0.9323
2016-02-18,QLD1,171912.1535,148580.0985,0.8643
2016-02-18,SA1,23885.31129,17965.77769,0.7522
2016-02-18,TAS1,28470.06253,3839.543562,0.1349
2016-02-18,VIC1,133352.9258,154672.7355,1.1599
2016-02-19,NEM,567177.547,511248.4058,0.9014
2016-02-19,NSW1,202777.2082,180973.9501,0.8925
2016-02-19,QLD1,171598.5323,148344.1564,0.8645
2016-02-19,SA1,27536.41043,17259.76087,0.6268
2016-02-19,TAS1,28791.89581,4157.487518,0.1444
2016-02-19,VIC1,136473.5002,160513.0509,1.1761
2016-02-20,NEM,504901.5229,477545.089,0.9458
2016-02-20,NSW1,167164.4999,161511.8278,0.9662
2016-02-20,QLD1,157217.9357,137390.6867,0.8739
2016-02-20,SA1,31097.54953,16023.62619,0.5153
2016-02-20,TAS1,27972.61795,4166.422752,0.1489
2016-02-20,VIC1,121448.9198,158452.5255,1.3047
2016-02-21,NEM,494669.5605,470854.439,0.9519
2016-02-21,NSW1,167754.0915,159247.9972,0.9493
2016-02-21,QLD1,144805.0381,128416.7945,0.8868
2016-02-21,SA1,31507.78021,18224.06316,0.5784
2016-02-21,TAS1,27791.80904,4172.088757,0.1501
2016-02-21,VIC1,122810.8416,160793.4954,1.3093
2016-02-22,NEM,569967.9981,515435.5144,0.9043
2016-02-22,NSW1,194576.0788,176525.4072,0.9072
2016-02-22,QLD1,162988.4348,142211.1217,0.8725
2016-02-22,SA1,39431.12414,25599.44458,0.6492
2016-02-22,TAS1,28620.57875,4132.813009,0.1444
2016-02-22,VIC1,144351.7815,166966.7279,1.1567
2016-02-23,NEM,599854.0198,526309.5067,0.8774
2016-02-23,NSW1,203808.4713,181156.6473,0.8889
2016-02-23,QLD1,164380.1564,143485.8829,0.8729
2016-02-23,SA1,41891.13077,25093.9874,0.599
2016-02-23,TAS1,28593.80014,3970.628888,0.1389
2016-02-23,VIC1,161180.4611,172602.3602,1.0709
2016-02-24,NEM,595511.9813,533344.6946,0.8956
2016-02-24,NSW1,215747.0727,188253.6302,0.8726
2016-02-24,QLD1,161596.9008,140956.0531,0.8723
2016-02-24,SA1,33303.71277,22964.90012,0.6896
2016-02-24,TAS1,28576.60676,3967.701861,0.1388
2016-02-24,VIC1,156287.6883,177202.4093,1.1338
2016-02-25,NEM,594170.4485,524326.0425,0.8825
2016-02-25,NSW1,224608.624,187790.527,0.8361
2016-02-25,QLD1,163305.6448,143123.915,0.8764
2016-02-25,SA1,31022.34949,17966.47562,0.5791
2016-02-25,TAS1,28243.18387,3842.406703,0.136
2016-02-25,VIC1,146990.6465,171602.7182,1.1674
2016-02-26,NEM,549597.6888,496931.0435,0.9042
2016-02-26,NSW1,190743.1789,171231.977,0.8977
2016-02-26,QLD1,165103.0724,145149.8106,0.8791
2016-02-26,SA1,25773.74611,16618.67692,0.6448
2016-02-26,TAS1,28136.21395,4070.22718,0.1447
2016-02-26,VIC1,139841.4774,159860.3518,1.1432
2016-02-27,NEM,499423.5643,471695.7732,0.9445
2016-02-27,NSW1,174626.6718,159145.4859,0.9113
2016-02-27,QLD1,155473.6492,136624.5986,0.8788
2016-02-27,SA1,26468.11049,16810.34312,0.6351
2016-02-27,TAS1,26171.44618,4170.611108,0.1594
2016-02-27,VIC1,116683.6866,154944.7344,1.3279
2016-02-28,NEM,491829.473,469113.1209,0.9538
2016-02-28,NSW1,168804.0588,158637.3485,0.9398
2016-02-28,QLD1,152997.2442,135700.3479,0.8869
2016-02-28,SA1,24912.75532,16101.95508,0.6463
2016-02-28,TAS1,26830.49217,4172.872786,0.1555
2016-02-28,VIC1,118284.9226,154500.5966,1.3062
2016-02-29,NEM,546058.6523,502202.5905,0.9197
2016-02-29,NSW1,188796.6107,170545.269,0.9033
2016-02-29,QLD1,166221.9657,145444.274,0.875
2016-02-29,SA1,24953.11219,17645.90616,0.7072
2016-02-29,TAS1,26748.36578,4080.856192,0.1526
2016-02-29,VIC1,139338.5979,164486.2851,1.1805
2016-01-03,NEM,565533.9422,515569.139,0.9117
2016-01-03,NSW1,196550.5421,177371.4271,0.9024
2016-01-03,QLD1,162109.1356,142327.617,0.878
2016-01-03,SA1,32081.9291,21446.01442,0.6685
2016-01-03,TAS1,25908.14528,3850.397409,0.1486
2016-01-03,VIC1,148884.1901,170573.6831,1.1457
2016-02-03,NEM,577861.6538,525873.0182,0.91
2016-02-03,NSW1,199200.6567,180922.7884,0.9082
2016-02-03,QLD1,165754.6524,145134.6913,0.8756
2016-02-03,SA1,31919.31031,21054.26564,0.6596
2016-02-03,TAS1,27633.58706,3893.48195,0.1409
2016-02-03,VIC1,153353.4472,174867.7909,1.1403
2016-03-03,NEM,570355.0929,523759.7259,0.9183
2016-03-03,NSW1,203795.0621,181707.8072,0.8916
2016-03-03,QLD1,161225.9306,141441.7457,0.8773
2016-03-03,SA1,29795.65794,18899.88857,0.6343
2016-03-03,TAS1,27745.69067,4137.186131,0.1491
2016-03-03,VIC1,147792.7516,177573.0983,1.2015
2016-04-03,NEM,570423.1654,525670.1875,0.9215
2016-04-03,NSW1,193316.1298,174704.9543,0.9037
2016-04-03,QLD1,160262.8896,140934.2487,0.8794
2016-04-03,SA1,31249.33916,21287.35354,0.6812
2016-04-03,TAS1,26889.79091,4131.754865,0.1537
2016-04-03,VIC1,158705.0159,184611.8761,1.1632
2016-05-03,NEM,509641.3473,485569.7461,0.9528
2016-05-03,NSW1,173447.7541,159169.7527,0.9177
2016-05-03,QLD1,144945.049,129198.1503,0.8914
2016-05-03,SA1,34948.12567,20883.73331,0.5976
2016-05-03,TAS1,25804.08168,4151.703839,0.1609
2016-05-03,VIC1,130496.3369,172166.4059,1.3193
2016-06-03,NEM,500095.0683,470803.4179,0.9414
2016-06-03,NSW1,166418.9028,151404.4464,0.9098
2016-06-03,QLD1,148420.2202,133149.6976,0.8971
2016-06-03,SA1,35348.27905,21848.14995,0.6181
2016-06-03,TAS1,24869.75178,4133.55675,0.1662
2016-06-03,VIC1,125037.9145,160267.5672,1.2818
2016-07-03,NEM,557966.2661,496569.8513,0.89
2016-07-03,NSW1,192163.3563,169185.0424,0.8804
2016-07-03,QLD1,159039.3234,140306.8788,0.8822
2016-07-03,SA1,42281.31258,22153.57485,0.524
2016-07-03,TAS1,25740.76683,4026.30841,0.1564
2016-07-03,VIC1,138741.5069,160898.0469,1.1597
2016-08-03,NEM,595206.8911,524039.7238,0.8804
2016-08-03,NSW1,201831.8514,175092.1011,0.8675
2016-08-03,QLD1,165186.8206,144737.7054,0.8762
2016-08-03,SA1,43111.12212,26667.18204,0.6186
2016-08-03,TAS1,25583.41116,3814.568384,0.1491
2016-08-03,VIC1,159493.6858,173728.1669,1.0892
2016-09-03,NEM,594873.8099,525184.0754,0.8828
2016-09-03,NSW1,210351.6693,179236.4931,0.8521
2016-09-03,QLD1,166412.1054,145665.8719,0.8753
2016-09-03,SA1,35022.3709,24425.67471,0.6974
2016-09-03,TAS1,25732.67824,4037.548751,0.1569
2016-09-03,VIC1,157354.9861,171818.4869,1.0919
2016-10-03,NEM,568519.2101,522837.9203,0.9196
2016-10-03,NSW1,196900.946,174697.0797,0.8872
2016-10-03,QLD1,164481.2164,144303.8674,0.8773
2016-10-03,SA1,33546.54699,21529.64211,0.6418
2016-10-03,TAS1,25633.28146,4045.638456,0.1578
2016-10-03,VIC1,147957.2193,178261.6926,1.2048
2016-11-03,NEM,565804.8026,519686.6657,0.9185
2016-11-03,NSW1,188205.4927,168615.124,0.8959
2016-11-03,QLD1,165968.8231,146097.0212,0.8803
2016-11-03,SA1,33192.41945,24550.75378,0.7396
2016-11-03,TAS1,25739.7014,4137.0384,0.1607
2016-11-03,VIC1,152698.3659,176286.7283,1.1545
2016-12-03,NEM,510904.5343,489030.1792,0.9572
2016-12-03,NSW1,170070.2594,156267.1351,0.9188
2016-12-03,QLD1,151084.9812,133650.1865,0.8846
2016-12-03,SA1,28939.14701,18377.85364,0.6351
2016-12-03,TAS1,25391.40353,4266.280707,0.168
2016-12-03,VIC1,135418.7433,176468.7233,1.3031
2016-03-13,NEM,495798.5532,478261.7429,0.9646
2016-03-13,NSW1,158976.5523,145984.5517,0.9183
2016-03-13,QLD1,151801.4265,135521.6789,0.8928
2016-03-13,SA1,28074.85911,18183.56279,0.6477
2016-03-13,TAS1,25614.39583,4330.514191,0.1691
2016-03-13,VIC1,131331.3194,174241.4353,1.3267
2016-03-14,NEM,524851.3589,478311.8076,0.9113
2016-03-14,NSW1,178509.2066,155669.2807,0.8721
2016-03-14,QLD1,161997.7698,141845.1114,0.8756
2016-03-14,SA1,29396.32242,14367.52996,0.4888
2016-03-14,TAS1,25880.17603,4382.126227,0.1693
2016-03-14,VIC1,129067.884,162047.7593,1.2555
2016-03-15,NEM,535073.044,480291.3774,0.8976
2016-03-15,NSW1,175571.7958,151374.0003,0.8622
2016-03-15,QLD1,159836.5724,139466.5485,0.8726
2016-03-15,SA1,31345.68411,16651.0319,0.5312
2016-03-15,TAS1,27123.01774,4364.485393,0.1609
2016-03-15,VIC1,141195.9739,168435.3112,1.1929
2016-03-16,NEM,544991.4191,491532.7364,0.9019
2016-03-16,NSW1,173447.0575,150401.3482,0.8671
2016-03-16,QLD1,159753.0594,139962.8253,0.8761
2016-03-16,SA1,31992.6988,21316.67626,0.6663
2016-03-16,TAS1,26816.87591,4344.674078,0.162
2016-03-16,VIC1,152981.7275,175507.2126,1.1472
2016-03-17,NEM,556481.8043,487023.013,0.8752
2016-03-17,NSW1,174000.516,151418.9387,0.8702
2016-03-17,QLD1,159905.2217,138715.8846,0.8675
2016-03-17,SA1,39192.09295,22533.41693,0.5749
2016-03-17,TAS1,25922.94896,4260.905613,0.1644
2016-03-17,VIC1,157461.0248,170093.8672,1.0802
2016-03-18,NEM,524160.64,440244.1026,0.8399
2016-03-18,NSW1,175634.6017,144140.1109,0.8207
2016-03-18,QLD1,156118.3796,135237.932,0.8663
2016-03-18,SA1,34324.92764,12630.94077,0.368
2016-03-18,TAS1,27731.87444,4178.471748,0.1507
2016-03-18,VIC1,130350.8566,144056.6472,1.1051
2016-03-19,NEM,471717.4883,435344.9811,0.9229
2016-03-19,NSW1,163793.1379,147604.4943,0.9012
2016-03-19,QLD1,146888.9981,127017.0092,0.8647
2016-03-19,SA1,17651.67087,11292.31149,0.6397
2016-03-19,TAS1,26496.86943,4448.589985,0.1679
2016-03-19,VIC1,116886.8121,144982.5761,1.2404
2016-03-20,NEM,455274.2566,417644.8281,0.9173
2016-03-20,NSW1,154034.5292,132867.0402,0.8626
2016-03-20,QLD1,143598.4327,127910.9478,0.8908
2016-03-20,SA1,16100.24211,8745.81031,0.5432
2016-03-20,TAS1,26788.33634,4451.961216,0.1662
2016-03-20,VIC1,114752.7162,143669.0686,1.252
2016-03-21,NEM,508731.9643,451799.4627,0.8881
2016-03-21,NSW1,170350.8917,150460.1236,0.8832
2016-03-21,QLD1,156013.0308,138498.3769,0.8877
2016-03-21,SA1,24230.61012,16039.33319,0.6619
2016-03-21,TAS1,27596.65835,4454.92239,0.1614
2016-03-21,VIC1,130540.7733,142346.7065,1.0904
2016-03-22,NEM,510125.5022,459460.2343,0.9007
2016-03-22,NSW1,174173.797,155824.4523,0.8946
2016-03-22,QLD1,153097.848,135852.073,0.8874
2016-03-22,SA1,25842.62278,20591.65674,0.7968
2016-03-22,TAS1,26646.05369,4355.299377,0.1635
2016-03-22,VIC1,130365.1806,142836.7528,1.0957
2016-03-23,NEM,517390.542,473935.0806,0.916
2016-03-23,NSW1,178716.0654,160901.4926,0.9003
2016-03-23,QLD1,157174.7054,138352.6032,0.8802
2016-03-23,SA1,27188.90833,20759.81864,0.7635
2016-03-23,TAS1,27524.28185,4318.190745,0.1569
2016-03-23,VIC1,126786.5809,149602.9754,1.18
2016-03-24,NEM,516330.1557,472335.5378,0.9148
2016-03-24,NSW1,173246.4498,152315.892,0.8792
2016-03-24,QLD1,158004.4247,138951.9472,0.8794
2016-03-24,SA1,25926.92202,19483.14239,0.7515
2016-03-24,TAS1,27007.36524,4387.865842,0.1625
2016-03-24,VIC1,132144.994,157196.6904,1.1896
2016-03-25,NEM,442334.457,426350.4166,0.9639
2016-03-25,NSW1,132982.4669,125238.2259,0.9418
2016-03-25,QLD1,141948.3757,127076.7478,0.8952
2016-03-25,SA1,21125.81279,14206.46931,0.6725
2016-03-25,TAS1,26849.04238,4415.358107,0.1645
2016-03-25,VIC1,119428.7592,155413.6154,1.3013
2016-03-26,NEM,447709.1515,432173.9388,0.9653
2016-03-26,NSW1,138099.4896,128657.4348,0.9316
2016-03-26,QLD1,142590.9131,127846.0933,0.8966
2016-03-26,SA1,18747.17594,15200.38396,0.8108
2016-03-26,TAS1,26923.65679,4399.033544,0.1634
2016-03-26,VIC1,121347.916,156070.9933,1.2861
2016-03-27,NEM,437044.0875,424725.6013,0.9718
2016-03-27,NSW1,129429.9411,123334.4506,0.9529
2016-03-27,QLD1,139126.4661,125147.8509,0.8995
2016-03-27,SA1,21773.662,15013.06991,0.6895
2016-03-27,TAS1,26940.68538,4411.953662,0.1638
2016-03-27,VIC1,119773.3329,156818.2763,1.3093
2016-03-28,NEM,455803.0015,441184.6798,0.9679
2016-03-28,NSW1,139118.3115,132777.2718,0.9544
2016-03-28,QLD1,144385.4299,129457.1355,0.8966
2016-03-28,SA1,21641.82455,12268.158,0.5669
2016-03-28,TAS1,26380.03663,4573.72057,0.1734
2016-03-28,VIC1,124277.3989,162108.3939,1.3044
2016-03-29,NEM,510370.6355,476590.1342,0.9338
2016-03-29,NSW1,161664.8466,148467.3105,0.9184
2016-03-29,QLD1,157772.6987,139666.9092,0.8852
2016-03-29,SA1,22030.81943,14616.32586,0.6634
2016-03-29,TAS1,27621.14262,4591.416785,0.1662
2016-03-29,VIC1,141281.1281,169248.1718,1.198
2016-03-30,NEM,514801.5173,492359.221,0.9564
2016-03-30,NSW1,163499.9798,146174.7945,0.894
2016-03-30,QLD1,159621.0871,140779.66,0.882
2016-03-30,SA1,20717.27602,16956.26624,0.8185
2016-03-30,TAS1,28464.00448,4569.350878,0.1605
2016-03-30,VIC1,142499.17,183879.1494,1.2904
2016-03-31,NEM,509307.4153,495565.8097,0.973
2016-03-31,NSW1,159379.8113,146874.4414,0.9215
2016-03-31,QLD1,161189.1075,140852.604,0.8738
2016-03-31,SA1,19577.30114,17058.55345,0.8713
2016-03-31,TAS1,27287.6376,4886.611988,0.1791
2016-03-31,VIC1,141873.5577,185893.5989,1.3103
2016-01-04,NEM,506141.7123,461795.1702,0.9124
2016-01-04,NSW1,154424.9065,138180.4523,0.8948
2016-01-04,QLD1,162445.6734,144640.4861,0.8904
2016-01-04,SA1,31106.31476,12852.11312,0.4132
2016-01-04,TAS1,27552.65066,5421.705242,0.1968
2016-01-04,VIC1,130612.167,160700.4135,1.2304
2016-02-04,NEM,467997.3848,438753.9943,0.9375
2016-02-04,NSW1,135107.3587,117796.0865,0.8719
2016-02-04,QLD1,158350.3819,141455.0214,0.8933
2016-02-04,SA1,23152.03822,15602.40878,0.6739
2016-02-04,TAS1,27635.59385,5576.301308,0.2018
2016-02-04,VIC1,123752.0121,158324.1763,1.2794
